lat,lng
32.0420,74.2590
32.8980,72.5310
29.2360,71.0500
33.4300,73.2310
31.4820,73.6990
37.5430,69.3410
38.0050,69.8390
38.6000,69.1090
36.9380,68.0190
38.2730,71.5710
38.1700,73.9670
38.2270,71.5240
38.2960,71.3330
38.4670,72.0670
37.7750,69.5670
37.8060,69.6510
38.4670,70.7830
37.9450,71.5570
38.2320,71.5440
38.5400,71.7110
37.9150,69.7850
37.4470,69.3100
38.5360,68.7790
37.2620,68.1380
38.4430,71.5920
38.5200,71.6940
5.9280,-4.2130
5.3560,-3.8850
9.5930,-5.1940
7.7640,-5.5300
5.8640,-4.7610
6.0120,-4.8210
5.8980,-4.8230
9.4580,-5.6300
-17.3330,168.5000
-15.5000,168.0000
-17.6670,168.4170
-18.8000,169.0830
-19.5000,169.3330
-19.5000,169.5000
-16.9170,168.5830
-17.7500,168.3000
-16.2500,167.7500
-3.5000,30.0000
28.6360,77.2240
22.0000,79.0000
-34.6130,-58.3770
-31.6330,-60.7000
-34.0000,-64.0000
-31.4140,-64.1810
9.0250,38.7470
9.8890,32.1090
8.3760,28.4040
7.7910,33.0040
7.4000,32.4000
8.4170,29.3330
8.3030,30.1410
5.3930,27.2540
8.6500,29.8500
7.1050,30.7740
8.6170,33.0620
4.9170,29.4690
6.6790,28.0150
4.9000,33.8000
8.8500,27.0000
10.4620,32.5410
4.7720,33.5910
10.0000,32.7000
8.1220,31.4090
11.7430,32.8050
6.7990,33.1300
8.1790,32.1520
5.6000,27.4670
11.3540,43.4730
10.4220,51.2550
1.1130,44.0300
7.0000,48.0000
0.0700,42.7450
2.7600,46.3220
0.2840,41.7140
11.9660,50.7570
-0.3580,42.5450
7.9800,49.8160
6.0000,48.0000
9.4880,46.8670
3.1170,43.6500
5.9710,48.2050
0.0000,42.0000
10.9830,47.0940
1.8330,44.4170
3.0000,43.5000
2.6190,44.8940
9.4940,50.8120
9.5050,49.0850
3.8540,45.5670
10.0000,44.5000
2.3450,42.2760
1.7990,44.9080
4.7600,46.8420
2.8030,44.0780
4.0330,45.6330
3.8030,42.5440
3.0000,42.0000
8.1670,49.0000
10.5630,51.1340
1.3330,42.6670
3.0000,46.0000
15.5000,47.5000
7.0330,-5.8020
9.6060,-7.4380
7.8710,-3.0710
8.1650,-6.6660
9.9360,-6.4080
9.4780,-3.3120
9.3050,-5.7180
6.6700,-6.5010
9.8120,-7.5190
8.5000,-7.5000
7.1150,-3.9500
7.0260,-5.0670
8.1900,-6.1720
9.5270,-4.8970
31.0000,36.0000
31.5840,36.3330
-30.0000,-71.0000
5.3510,-0.6230
4.9340,-1.7140
4.7950,-1.9460
5.2620,-0.7590
5.4220,-0.4670
5.5330,-0.2140
4.8700,-2.2400
5.3890,-0.4930
5.5840,-0.1070
5.1300,-1.2020
5.7740,0.6340
5.9050,0.8770
7.4130,0.3090
14.7500,106.0000
14.6670,107.0000
17.5000,105.3330
16.5000,105.7500
18.0830,102.6670
40.4170,44.1670
40.1830,44.5000
-13.0000,25.0000
-11.0000,29.0000
-9.7500,30.7500
-15.0000,24.0000
-1.6740,29.2280
-26.3330,-60.5000
-39.0000,-70.0000
-29.0000,-58.0000
-25.0000,-60.0000
-24.7580,-65.4350
-44.0000,-69.0000
-23.0000,-66.0000
-28.0000,-63.5000
-26.8140,-54.3440
-27.0000,-67.0000
-27.0000,-65.5000
0.3520,-78.1220
36.8220,10.1440
35.8730,10.5370
35.6900,10.6760
35.3500,9.8200
35.5930,9.0600
36.4480,8.4410
36.7790,8.6870
35.6220,10.7570
35.5430,9.0740
36.9330,10.1440
36.6790,10.2920
35.6510,9.0530
36.7770,10.0560
36.7260,10.2260
36.8950,10.1860
-24.1830,45.3830
-21.2300,48.3420
-20.5830,48.5330
-21.5140,45.2340
-17.3810,49.4080
-21.9520,47.4680
-24.6720,46.3840
-16.9510,48.5470
-19.8660,47.0330
-23.7220,44.3800
-23.5900,47.0150
-21.3000,47.6330
-19.0000,48.9000
-14.6330,47.7500
-16.1500,46.6170
-19.5670,46.2830
-23.3570,45.9370
-18.1290,46.3330
-16.9170,49.5830
-25.5330,45.4830
-16.9020,49.8980
-17.8170,44.9170
-19.3300,48.9780
-23.5170,44.0000
-17.8910,48.4440
-17.1430,47.6470
-19.4830,48.5670
-24.5800,47.0780
-25.0320,46.9830
-18.9600,47.5660
-21.2270,46.2100
-14.5730,48.7710
-15.1450,48.7800
-13.2000,49.0500
-17.3790,48.3640
-17.5170,48.9500
-23.4500,45.0830
-18.3170,47.1160
-21.4360,44.1820
-24.6960,44.7460
-16.5000,49.5000
-15.5970,46.4350
-22.8170,47.2830
-16.2160,49.5480
-19.7000,46.9000
-16.1000,45.3170
-18.8400,46.0450
-13.3420,48.2580
-24.9830,46.7500
-21.3670,44.8330
-19.1790,45.3870
-17.4830,46.1000
-20.6360,45.1650
-21.9200,46.6800
-23.0360,43.8150
-21.7450,43.3610
-25.1740,45.0600
-20.4570,46.7870
-15.9880,48.7160
-22.8020,47.5980
-14.2670,50.1670
-22.4500,44.3330
-17.8800,44.2290
-15.3840,49.5650
-18.9500,46.9500
-23.2170,47.7170
-13.6830,48.4500
-15.6790,46.8110
-18.0650,49.3750
-20.5270,44.3680
-17.2280,46.8130
-16.1000,47.6330
-18.8200,49.0640
-19.6980,44.5460
-19.7540,46.5020
-23.5330,44.4000
-23.2900,43.7010
-25.1770,46.0870
-22.9180,44.5300
-14.9630,48.0870
-23.1000,46.6500
-23.4930,47.4500
-14.6500,49.6500
-17.3000,44.4670
-18.1490,49.4020
-17.7450,45.5710
-18.4500,47.5000
-18.8020,48.2600
-18.1370,47.7120
-17.1670,49.3000
-17.9410,49.1460
-21.9340,47.8500
-18.2500,44.1330
-22.4030,46.1260
-16.4670,46.7170
-25.3850,45.4790
-16.6500,45.0670
-14.9000,50.2790
40.5000,47.5000
-10.0000,-55.0000
6.5000,-9.5000
42.0000,43.5000
8.1000,-1.2000
-29.0000,24.0000
-18.2500,35.0000
16.1670,107.8330
10.0000,-84.0000
9.0000,-80.0000
-26.5000,31.5000
-20.0000,47.0000
-1.2500,-78.2500
-34.0000,-64.0000
19.0000,-70.6670
18.1670,-77.2500
-13.8000,-172.1330
13.8830,-60.9670
4.0000,-73.2500
18.0000,105.0000
-20.0000,-175.0000
40.2500,45.0000
-18.0000,178.0000
-17.0000,-65.0000
19.0000,-72.4170
17.0500,-61.8000
13.0000,105.0000
-16.0000,167.0000
12.1170,-61.6670
22.0000,79.0000
13.0000,-85.0000
-30.0000,-71.0000
-10.0000,-75.2500
5.2000,9.3000
6.3670,10.3670
4.2670,10.1330
4.7500,11.8330
2.7500,11.5830
8.5000,14.0000
5.5000,10.6670
11.0000,14.5000
6.8330,13.2500
3.8330,14.1670
-29.1670,27.9170
-29.3440,27.7830
-29.1470,27.7490
13.5000,-86.4170
13.7000,-86.1670
12.8330,-87.0830
12.5830,-86.5830
13.1670,-86.3330
13.7500,-85.5830
9.0070,2.5850
9.7500,2.7500
8.8920,2.5790
8.0000,2.1670
7.3930,2.6540
8.3400,2.5840
8.4400,2.5760
6.6320,2.5860a
6.7080,2.6100
9.4190,1.7320
7.1850,2.6520
8.9860,2.5630
6.5590,2.5910
8.0800,2.5240
8.5960,2.5850
7.4810,2.6930a
7.3630,2.6000
9.3370,2.6300
6.6170,2.5170
7.3680,1.9870
6.5560,2.6510
8.8860,2.5980
9.2180,2.5660
6.4960,2.6040a
8.5760,2.6000
8.6830,2.5960
7.0880,2.6220
9.1230,2.5610
8.0340,2.4870
8.2850,2.6480
9.3450,2.5480
6.9330,2.7000a
6.7360,2.6590
8.3170,2.6260
-6.0000,155.0000
-4.6130,151.8880
-5.7500,144.2500
-4.3520,152.2630
-6.2500,144.8330
-6.5000,145.5830
-9.4430,147.1800
-5.5670,151.7830
-6.0830,145.3870
9.0000,-80.0000
34.5000,69.4170
33.8850,35.8750
33.8710,35.9680
33.8180,35.8450
33.8240,35.8360
33.8200,35.8150
33.5650,35.6930
33.6860,35.9110
33.7280,35.9310
33.8200,35.8810
33.8760,35.9500
33.8150,35.7160
33.9030,35.9860
33.7750,35.9040
33.8800,35.5560
33.6680,35.8260
33.8140,35.8640
33.8500,35.9260
33.8170,35.8510
33.6270,35.7840
33.6900,35.8480
33.8760,35.7970
33.8110,35.8320
33.7080,35.9030
33.7950,35.8210
33.3330,35.2430
33.5890,35.7500
33.5310,35.6540
33.8860,35.9940
33.6490,35.4590
33.6670,35.8330
33.5020,35.8450
33.5400,35.3800
33.8470,35.9020
33.8010,35.8710
33.7200,35.8550
33.8380,35.5110
33.5630,35.7220
33.8800,35.8670
-4.3750,15.9700
-3.5000,30.0000
-2.8330,30.3330
-3.0670,29.6670
-3.1250,30.1330
-3.5000,29.9500
-2.8750,29.9250
-2.5830,30.1670
15.5000,-90.2500
39.3860,46.2450
39.7080,45.2870
39.7170,45.1830
39.9170,44.8330
39.7500,45.4170
39.3810,46.0310
40.1190,44.7340
39.7640,45.3320
41.0880,44.6670
40.0190,44.9130
40.4170,44.7500
39.8780,44.5760
39.5640,46.0000
39.8720,45.3600
40.5480,44.9490
39.5120,46.4330
38.9030,46.2450
41.0960,44.7110
40.1810,44.5140
39.5210,46.0360
40.7940,43.8450
39.3330,46.2500
39.3750,46.2580
40.9670,44.4710
39.4740,46.3600
41.0000,44.5000
39.8420,45.6690
40.8050,44.4940
40.0200,44.5840
40.0170,44.4500
40.7410,44.8640
40.1560,44.7970
39.9610,44.5440
39.5130,46.3380
24.0000,90.0000
23.8330,90.2500
13.0000,-85.0000
52.0000,30.0000
53.6880,23.8260
53.9000,27.5670
53.9170,30.3450
52.1000,23.7850
54.0000,28.0000
55.0000,29.5000
44.2500,17.8330
0.6670,12.8330
-3.0000,11.0000
-0.8330,12.6670
-0.7190,8.7820
-1.5830,9.5830
0.3000,10.0330
0.3920,9.4540
-1.6330,11.1670
1.5000,12.0000
-0.4170,10.5830
-1.6330,13.5840
-1.3000,13.9000
12.1680,-61.7290
13.1330,-61.2170
12.6000,-61.4330
12.0170,-61.7170
12.1650,-61.7300
13.1590,-61.2250
12.1000,-61.7330
13.2880,-61.1300
13.1590,-61.2310
13.1560,-61.2230
12.4770,-61.4720
12.0670,-61.7170
42.0140,19.6360
41.6830,19.8930
41.7060,19.8250
42.1030,19.8220
41.6430,19.5760
42.2510,20.0430
4.7500,11.8330
36.9310,10.1800
36.9330,10.1440
36.4600,8.8030
-3.6100,39.8500
-0.8450,34.7530
0.3700,37.5700
-3.6100,39.8500
-1.0400,37.0900
-0.9300,38.0700
-3.4000,38.3700
0.6070,34.2760
-0.7900,35.3500
0.2930,34.5130
-0.2700,36.3800
0.2900,34.7300
0.5200,35.2700
-0.5200,37.4500
0.3080,35.0830
-0.4200,36.9500
0.0720,34.7120
-1.3600,38.0100
1.1100,36.6800
-0.1590,34.9810
-2.2220,37.8720
1.0300,34.9900
0.6880,35.0150
-0.7190,37.1500
-0.1000,34.2500
-28.0000,-63.5000
-23.0000,-66.0000
-26.8140,-54.3440
-26.3330,-60.5000
-24.7580,-65.4350
22.9670,91.3170
24.5740,88.7270
22.5050,91.8130
24.7830,89.3500
23.5000,89.1670
22.8000,90.5000
23.1320,90.9930
25.7130,89.1450
24.7120,90.2040
24.1290,89.0660
23.6670,89.5500
23.7690,88.9060
22.3200,91.8670
23.4620,91.1850
24.3330,89.6170
25.5720,88.8720
25.6560,88.9020
22.1710,89.4060
22.4330,91.8700
23.4710,89.2440
24.0330,91.0000
23.8330,88.9170
23.7100,90.4070
23.9650,88.8640
23.6140,90.5030
23.5330,90.7170
40.0000,73.0000
42.0000,78.0000
42.4170,74.5000
28.5170,81.7790
28.1170,82.3170
28.0000,84.9170
27.5830,85.3330
28.1670,81.8330
27.5830,85.6670
26.9170,85.8330
27.6670,83.9170
28.0000,83.8330
27.6670,82.9170
27.0000,85.5830
27.9170,84.2500
27.3330,84.8330
27.0830,85.0830
27.7070,85.3320
28.8330,80.3330
28.7500,80.9170
27.6670,83.4170
28.3330,84.0000
27.5830,84.5000
28.2500,84.4170
28.3330,81.4170
27.0000,85.3330
26.8300,86.0100
27.7500,83.6670
-12.2340,40.6260
-24.0480,34.4120
-21.0970,34.7050
-17.7690,35.0580
-19.0000,33.5000
-17.8100,33.1730
-20.0390,34.3720
-17.0000,37.0000
31.6810,35.2660
-19.2000,34.8000
-19.6910,33.2720
-19.1500,33.6600
-12.4040,35.1460
-18.6900,34.3140
14.6670,75.8330
16.5830,-11.5830
20.7500,-10.2500
16.0000,-12.8330
16.5830,-9.8330
18.8830,-7.0000
17.8670,-14.6590
17.2500,-13.4000
15.3830,-12.1330
20.0000,-15.0830
18.0860,-15.9790
6.1370,1.2120
6.3650,2.4180
6.6390,1.7170
7.1780,2.0670
6.6170,2.5170
7.1830,1.9910
9.3370,2.6300
6.4490,2.3560
6.5830,1.8330a
11.1340,2.9390
6.4960,2.6040
-11.0000,29.0000
22.8230,104.9840
11.6670,108.0830
9.9470,106.3420
15.5830,107.9170
13.7000,-89.7000
13.7500,-89.3830
59.9170,30.2500
55.7500,37.5000
-20.2920,33.6590
-17.9770,35.7030
-14.6830,32.7330
-17.4920,37.0290
-16.0990,35.7700
-14.9170,40.3020
-16.1150,33.7290
-19.2690,34.2130
-15.1650,36.9430
-13.4670,39.7030
-15.1610,34.5590
-19.4040,33.2900
-13.6200,38.8140
-21.2130,33.3800
-15.0290,34.5060
-15.9540,36.8680
-14.1810,40.5260
-13.3450,38.5690
-17.8100,33.1730
-14.3700,39.9200
-16.7590,39.2220
-17.3270,35.5840
-15.0490,38.2810
-17.2640,38.1350
-16.2330,39.9090
-17.0830,37.5000
-15.4570,38.6770
-15.5710,40.4120
-17.6080,36.8200
-15.6830,39.3000
-14.6560,38.8910
-15.7280,39.4380
-16.1450,38.3710
-15.6360,37.6880
-19.0880,33.6490
-15.9810,37.5350
-16.4280,36.7430
-15.2000,35.8830
-16.8380,36.9860
-15.0610,39.1930
26.2500,118.0000
-3.0000,11.0000
-1.3000,13.9000
-0.8330,12.6670
-1.0000,11.7500
-1.6330,11.1670
-0.4170,10.5830
0.6670,12.8330
0.3000,10.0330
-1.5830,9.5830
1.5000,12.0000
41.6420,41.6340
41.6300,42.1910
41.5830,43.2670
12.7270,-86.3810
12.5330,-85.7110
12.5830,-86.5830
12.2500,-84.2500
13.1670,-86.3330
11.3000,-85.7500
13.1130,-84.1860
11.6210,-85.0810
11.3330,-84.5830
13.5730,-86.3460
12.1290,-85.1150
13.9220,-86.1230
12.9640,-86.8110
13.3430,-86.6220
12.0200,-86.2050
13.4810,-86.5820
13.6270,-85.8250
12.9720,-86.2870
11.0180,-84.3970
12.1900,-85.2870
13.4560,-86.4060
13.0540,-86.5900
12.1500,-84.2170
12.5000,-86.5000
12.0140,-83.7640
11.7500,-86.2500
12.4720,-85.6590
12.4200,-85.8000
13.7000,-86.1670
12.2680,-85.3820
12.2660,-86.5650
12.2160,-85.1660
11.1240,-84.7780
10.9470,-83.7350
13.7220,-86.5080
13.2880,-86.6550
12.1570,-86.3560
13.5320,-86.2870
11.6830,-84.4500
12.0690,-85.0910
12.2350,-86.4280
12.5970,-85.7620
12.9310,-83.5770
12.8330,-87.0830
13.4140,-86.6110
13.6410,-86.3080
12.6630,-87.1670
12.2640,-85.0810
13.7470,-86.7100
12.8870,-86.5390
13.5630,-86.4920
13.0430,-86.9060
11.6780,-84.7020
13.7500,-85.5830
14.2970,-85.1520
13.2300,-86.8670
12.0000,-86.4170
12.0700,-84.5350
12.3840,-85.5120
12.8500,-87.1720
13.4840,-86.4930
12.0830,-85.1670
13.5450,-86.1650
11.6790,-84.7030
11.8490,-86.4380
12.0480,-84.9940
12.1060,-85.3650
11.8330,-85.9170
12.9170,-85.6670
12.3780,-85.6670
13.5670,-86.0260
12.1970,-86.0970
12.2830,-85.5110
12.5450,-86.9800
13.5000,-86.4170
12.5070,-86.9030
12.8210,-84.2000
11.9170,-84.6480
12.0000,-86.1670
11.9700,-85.1710
53.0000,28.0000
41.5040,41.5040
42.6570,42.6570
41.8450,41.8450
41.4150,41.4150
42.0860,42.0860
42.6590,42.6590
42.0300,42.0300
41.6780,41.6780
42.4780,42.4780
41.7520,41.7520
42.6640,42.6640
41.6390,41.6390
41.4780,41.4780
41.7500,41.7500
42.0620,42.0620
42.1670,42.1670
42.2070,42.2070
41.4040,41.4040
41.8530,41.8530
42.1660,42.1660
41.4050,41.4050
41.7500,41.7500
42.1690,42.1690
41.6230,41.6230
10.6670,103.7500
12.2170,105.2330
11.8640,105.6330
12.0720,106.4220
10.5770,104.5090
11.9830,105.4670
11.9800,105.6500
12.6670,106.0830
13.6400,103.2030
12.1040,105.0330
11.9120,105.6580
10.7090,103.8200
12.0500,105.2500
10.6100,104.1810
11.8290,106.1820
10.5880,103.9460
12.0570,105.0740
11.8430,105.8700
11.8640,105.7390
11.4980,104.6650
11.5620,104.9160
12.0750,105.0740
44.2500,17.8330
33.7040,8.9690
35.5830,9.8330
36.8330,9.8330
35.2500,8.7830
36.8600,10.1930
36.0000,9.3330
36.7670,10.1330
36.6670,8.7500
34.7500,10.4170
-14.0000,29.0000
-11.0000,29.0000
-10.5440,32.0770
-13.6670,32.0000
-15.4170,29.0000
-14.3330,28.5000
-16.5000,27.0000
-13.0000,36.7000
-17.0000,37.0000
-17.4370,37.2860
-17.6080,36.8200
-15.0000,39.0000
-24.4080,32.8730
-13.6720,35.5890
-17.2260,37.0230
-17.3070,37.5050
-17.4850,37.3000
-16.8380,36.9860
12.9670,-0.1500
11.2500,0.7080
13.1410,-3.4520
13.3260,-1.5350
11.5540,-1.7740
12.2330,0.3500
12.7290,-3.8630
13.0730,-3.0690
11.5000,-3.5170
9.8830,-2.9170
12.6670,-0.5750
12.0610,-1.3340
13.7640,-2.0680
12.1790,-0.3510
12.3200,-2.4710
13.2080,-2.3590
11.8830,-0.3670
12.1740,-4.0850
10.9810,-4.9190
11.1000,-2.1070
12.2490,-0.6150
12.9590,-2.2610
11.2500,-1.2500
12.6480,0.4930
13.4360,0.5300
11.7450,-2.9300
13.0950,-3.3910
11.1460,-3.0580
10.6670,-5.1670
14.4430,-0.2350
10.9620,-3.2500
12.0730,1.7880
14.0990,-1.6260
28.0000,84.0000
34.1840,62.7550
34.5040,62.6630
34.5000,62.0000
34.4450,63.9570
34.3610,63.2500
34.3480,62.2000
11.9800,105.6500
12.0500,105.2500
13.0000,105.0000
11.4170,105.0000
11.5630,104.9390
13.7500,106.2500
12.6670,106.0830
12.4250,104.8860
13.5000,104.0000
8.1740,2.2330
8.8860,2.5980
7.6780,2.2270
7.7500,2.1830
9.7300,2.4500
7.8620,1.8490
9.0170,1.6670
9.3500,2.6230a
8.0340,2.4870
9.5870,2.9960
6.3670,2.4230
9.6430,1.8960
6.4800,2.6210
10.2570,1.4140
8.3400,1.8720
8.5610,2.5230a
7.4310,1.9380
2.2500,-61.2500
-3.7500,-64.5000
1.0000,-52.0000
-11.0000,-63.0000
-13.0000,-56.0000
-5.0000,-45.0000
-10.5000,-48.0000
-4.0000,-53.0000
-9.0000,-70.0000
14.8890,5.2690
15.0000,10.5000
19.7500,10.2500
13.5140,2.1100
13.2000,3.6000
16.0000,13.5000
14.2500,7.2500
14.3330,2.0830
26.8760,68.1210
27.5210,68.1920
25.5510,69.0030
27.2500,69.0000
27.5890,68.0000
24.8210,70.1800
25.4320,68.4840
27.9530,68.6090
25.9800,69.2940
24.6060,68.0720
26.3670,68.3180
25.8760,68.4130
25.7410,67.8140
27.8160,69.6580
25.0170,68.4830
25.4600,68.7200
25.3700,69.7300
28.4410,69.5840
27.5000,69.1470
26.8730,67.5090
28.2220,68.4900
24.4900,67.9230
24.7240,68.8750
-12.5000,18.5000
-8.9170,13.3390
-23.2640,35.0830
-15.0000,39.0000
-19.2000,34.8000
-25.5000,32.3330
-15.8440,39.6100
-15.5000,33.0000
-18.2500,35.0000
-25.0520,33.6440
-19.0000,33.5000
-17.0000,37.0000
-15.9150,33.1590
-18.1360,34.4990
13.8910,6.2260
16.0000,13.5000
13.1330,3.0000
14.1000,6.4330
13.9550,7.6710
14.7550,5.7750
14.3330,2.0830
13.7070,9.1500
14.2500,13.1090
14.4570,2.2910
13.6390,4.0290
13.8570,2.0140
14.4230,6.0430
14.3520,3.3170
16.6870,7.7010
12.9980,8.9100
14.7290,0.6740
14.9710,8.8880
14.0080,0.7530
13.2830,7.1550
13.2000,3.6000
13.6580,6.6960
16.0000,5.5000
13.8880,8.7240
14.3160,2.0860
12.8790,3.6860
13.2110,12.0240
13.5760,2.4520
15.8970,5.7990
13.9840,10.2700
19.8190,8.6710
15.4160,6.1700
13.5210,2.1050
23.7500,85.5000
6.9640,158.2060
9.5380,138.0970
7.4540,151.8050
7.5030,134.6210
13.4790,144.8180
7.4520,151.8470
7.4570,151.8500
9.5160,138.1220
5.3250,162.9810
-20.5000,-55.0000
2.2500,-61.2500
-12.0000,-42.0000
-8.3330,-37.7500
-22.9030,-43.2080
-23.5480,-46.6360
-7.2500,-36.5000
-9.0000,-70.0000
-13.0000,-56.0000
-10.5000,-37.3330
-5.7500,-36.5000
-18.0000,-44.0000
-15.5810,-49.6360
-4.0000,-53.0000
-7.2500,-42.3330
-5.0000,-39.5000
-9.5830,-36.4170
-30.0000,-53.5000
-10.5000,-48.0000
-27.0000,-50.0000
-20.0000,-40.7500
-11.0000,-63.0000
-24.5000,-51.3330
1.0000,-52.0000
-3.7500,-64.5000
-5.0000,-45.0000
-15.7500,-47.7500
12.4720,-3.4730
11.1000,-2.1070
13.5880,-2.4210
10.9620,-3.2500
12.2550,-2.3690
13.0980,-1.0860
11.7890,-0.3570
-25.3470,-57.6060
-25.1660,-57.4860
-25.3680,-57.5930
-25.3010,-57.6360
-25.1670,-57.5500
-25.3500,-57.3330
-27.3000,-58.6330
-25.3390,-57.5220
-25.3500,-57.7000
-25.2670,-57.4910
-25.3950,-57.5360
-25.3400,-57.5090
44.1280,17.2370
43.9670,18.0550
44.1820,18.9410
43.7950,18.0950
43.6680,18.9760
43.9950,17.2630
44.5500,16.5780
44.3850,17.3330
44.0750,17.8620
44.7080,18.4880
44.2950,16.3030
44.1450,16.7830
42.9550,17.7520
44.0480,17.5270
43.9980,19.3160
45.0310,15.9140
43.1140,17.7040
44.9010,15.9630
43.3830,17.5940
44.5230,18.5950
44.7670,15.9560
43.6600,17.7620
44.2290,17.3150
44.0570,17.4510
44.8130,16.3270
44.2400,18.7030
43.8930,18.3290
43.9210,18.3140
43.8400,18.2580
44.5310,18.7580
42.9280,18.3510
44.7690,15.9910
44.4490,18.6500
44.1270,17.9430
44.3550,17.9340
43.2950,17.8570
42.9550,17.8140
44.2440,17.5750
44.8750,15.7830
43.8270,17.0070
44.1440,17.4000
44.6350,16.1750
44.1670,17.5370
43.1130,17.7200
43.3430,17.8080
44.3420,17.2710
43.7440,17.8460
43.5830,18.7910
44.9010,18.5920
43.4730,17.3260
43.6510,17.9610
44.8470,16.5910
43.0990,17.7150
45.0990,16.4370
44.2510,17.5990
18.8330,-72.1050
18.2170,-73.7830
18.4260,-72.7670
19.7590,-72.1980
18.4290,-72.8630
19.3330,-72.5000
18.5390,-72.3350
8.3290,17.9160
8.7530,15.8720
9.3300,14.7500
15.0000,21.5000
18.2500,18.5000
12.1170,15.0670
10.0000,15.8300
8.2500,16.4200
15.0000,15.0000
14.0000,19.0000
14.5270,16.9750
11.0000,20.5000
9.3330,18.5000
13.5000,14.5000
18.4000,21.4000
11.3400,16.2500
13.5000,21.2500
20.3330,16.6670
11.5000,18.5000
12.2500,21.5000
9.5000,16.5000
12.6670,16.1670
29.9660,81.8270
27.0130,84.8810
28.7370,80.9360
26.9850,87.3420
27.3160,86.5050
27.2490,85.9250
28.4200,81.1190
27.2120,85.9080
27.8630,83.1350
29.5710,80.4370
27.4280,85.0320
28.9370,82.8990
29.1830,83.9560
28.1310,83.8930
29.2670,80.9710
28.7670,83.7700
28.0000,84.0000
28.2330,81.3500
27.5690,83.4430
27.7020,85.3210
27.3570,87.6720
28.2670,83.9690
28.7080,80.5960
26.7670,85.2670
26.8060,87.2820
-21.3700,46.5000
-20.5000,46.7000
-18.5000,46.1000
-16.3000,46.1000
-20.2000,45.0700
-22.3000,46.2000
-17.9000,48.4000
-14.2000,49.8000
-18.9500,46.9500
-19.7000,46.9000
-15.4170,29.0000
-13.0000,28.0000
-11.0000,29.0000
-10.5440,32.0770
-13.6670,32.0000
-16.5000,27.0000
-9.7500,30.7500
-14.3330,28.5000
-15.4170,29.0000
-15.0000,24.0000
-13.0000,25.0000
-14.0000,29.0000
-23.4930,47.4500
-20.2890,44.3180
-18.8750,46.8180
-19.2260,46.5620
-19.6980,44.5460
-22.1490,48.0110
-14.8800,47.9880
-18.9270,47.6110
-15.1450,48.7800
-17.5170,48.9500
-20.6360,45.1650
-24.9830,46.7500
-18.8180,47.4360
-19.0000,47.5010
-14.5730,48.7710
-22.4030,46.1260
-22.8020,47.5980
-24.1830,45.3830
-15.3840,49.5650
-14.2670,50.1670
-24.6960,44.7460
-14.9000,50.2790
-17.8330,48.4170
-23.6170,45.3000
-18.8200,49.0640
-13.8670,49.9670
-18.1490,49.4020
-16.2160,49.5480
-13.2000,49.0500
-20.5300,47.2430
-16.9170,49.5830
-14.6500,49.6500
-22.2830,44.5170
-18.9140,47.5360
-22.9180,44.5300
-13.6830,48.4500
-19.8660,47.0330
-21.2300,48.3420
-18.8380,47.7600
-17.3810,49.4080
-19.7450,47.4810
-16.1000,47.6330
-16.1500,46.6170
-15.7170,46.3170
-12.2790,49.2920
-25.1770,46.0870
-13.3420,48.2580
-19.4620,47.5500
-21.3670,44.8330
14.3330,2.0830
14.2500,7.2500
13.2000,3.6000
13.5210,2.1050
16.0000,5.5000
19.7500,10.2500
15.0000,10.5000
8.8800,-79.7830
8.9500,-79.6500
8.9500,-79.6830
8.9940,-79.5200
9.0830,-78.9000
8.8330,-79.2500
-16.3000,46.1000
-14.5430,48.7500
-16.9170,49.5830
-16.1110,46.6440
-17.4670,49.2000
-14.6500,49.6500
-14.2000,49.8000
-16.5000,49.5000
-15.2000,48.4000
24.0000,90.0000
-12.4500,27.8170
-15.6840,22.8710
-12.4590,27.8290
-13.3080,32.0780
-14.5660,28.7870
-14.4670,28.4000
-12.8500,28.2500
-12.5240,28.2390
-12.4830,25.0330
-15.4670,22.8500
-12.5170,27.8670
-17.1670,27.3670
-13.0000,28.0000
-12.4850,27.6630
-15.9330,28.9170
-12.7770,30.4500
-12.4530,27.7800
-12.8820,24.1870
-14.6670,26.4000
-14.4600,28.3550
-14.9500,27.8000
-13.2000,22.5330
-15.4310,28.3440
-12.8260,28.2050
2.0370,45.3440
6.0000,48.0000
9.0000,49.0000
44.6670,24.8830
45.1500,24.0170
46.0000,25.0000
47.0000,26.5000
43.9910,22.9330
43.7830,24.5000
47.6830,22.4670
52.2830,76.9670
43.4420,69.6280
51.0670,77.7000
48.8300,58.1500
42.3000,69.6000
49.7330,74.9170
46.8330,61.8830
48.0330,48.9000
53.2830,69.4000
50.0500,59.6000
51.7240,75.3230
46.8480,74.9950
49.9670,82.6670
42.9000,71.3670
50.2000,51.1670
50.2800,57.2070
51.7800,72.7110
44.8480,65.5000
44.8100,69.4250
51.1800,71.4460
46.1190,73.6190
47.8710,67.4420
43.7590,75.8280
45.1830,55.1000
45.0160,78.3740
54.1670,66.1170
47.9640,80.4340
50.2490,66.9200
48.0330,72.8330
43.2570,76.9290
47.1170,51.8830
53.2140,63.6250
40.6330,20.0830
42.1830,19.7500
40.7670,19.6170
40.6170,20.6670
42.2000,20.3670
40.1670,19.8000
34.5280,69.1720
36.7090,67.1110
34.3330,70.4170
34.5000,62.0000
-3.5000,29.6670
-3.8670,30.1000
